"srch_destination","user_location_region","month","srch_count","is_booking","user_location_latitude","user_location_longitude","latitude","longitude"
"FINLAND","BC",11,0,1,49.33274,-122.9533,61.4897,24.95105
"FINLAND","WA",1,1,1,47.58599,-122.291,61.4897,24.95105
"FINLAND","BC",6,2,1,49.33274,-122.9533,61.4897,24.95105
"FINLAND","FL",11,6,0,27.881775,-81.54888,61.4897,24.95105
"FINLAND","NY",3,17,0,41.77887,-73.9937,61.4897,24.95105
"FINLAND","NY",11,12,0,41.77887,-73.9937,61.4897,24.95105
"FINLAND","CA",9,3,1,35.53463,-119.6392,61.4897,24.95105
"FINLAND","WA",8,4,0,47.58599,-122.291,61.4897,24.95105
"FINLAND","FL",2,8,0,27.881775,-81.54888,61.4897,24.95105
"FINLAND","ON",12,35,0,43.780205,-79.403755,61.4897,24.95105
"FINLAND","NY",11,1,1,41.77887,-73.9937,61.4897,24.95105
"FINLAND","TX",11,2,1,30.412685,-97.174425,61.4897,24.95105
"FINLAND","PA",8,15,0,40.34667,-76.31094,61.4897,24.95105
"FINLAND","FL",5,2,1,27.881775,-81.54888,61.4897,24.95105
"FINLAND","FL",2,0,1,27.881775,-81.54888,61.4897,24.95105
"FINLAND","ON",9,1,1,43.780205,-79.403755,61.4897,24.95105
"FINLAND","FL",3,2,1,27.881775,-81.54888,61.4897,24.95105
"FINLAND","PA",11,0,1,40.34667,-76.31094,61.4897,24.95105
"FINLAND","ON",11,40,0,43.780205,-79.403755,61.4897,24.95105
"FINLAND","IL",10,10,0,41.79871,-88.07561,61.4897,24.95105
"FINLAND","NY",9,5,0,41.77887,-73.9937,61.4897,24.95105
"FINLAND","TX",7,1,1,30.412685,-97.174425,61.4897,24.95105
"FINLAND","WA",5,2,1,47.58599,-122.291,61.4897,24.95105
"FINLAND","TX",9,4,0,30.412685,-97.174425,61.4897,24.95105
"FINLAND","TX",7,2,0,30.412685,-97.174425,61.4897,24.95105
"FINLAND","BC",12,3,0,49.33274,-122.9533,61.4897,24.95105
"FINLAND","TX",8,6,0,30.412685,-97.174425,61.4897,24.95105
"FINLAND","NJ",6,3,1,40.495165,-74.40379,61.4897,24.95105
"FINLAND","PA",4,9,0,40.34667,-76.31094,61.4897,24.95105
"FINLAND","BC",1,4,0,49.33274,-122.9533,61.4897,24.95105
"FINLAND","NY",9,0,1,41.77887,-73.9937,61.4897,24.95105
"FINLAND","NY",10,9,0,41.77887,-73.9937,61.4897,24.95105
"FINLAND","CA",9,15,0,35.53463,-119.6392,61.4897,24.95105
"FINLAND","ON",9,5,0,43.780205,-79.403755,61.4897,24.95105
"FINLAND","ON",5,3,1,43.780205,-79.403755,61.4897,24.95105
"FINLAND","CA",3,5,1,35.53463,-119.6392,61.4897,24.95105
"FINLAND","FL",6,16,0,27.881775,-81.54888,61.4897,24.95105
"FINLAND","NJ",8,0,1,40.495165,-74.40379,61.4897,24.95105
"FINLAND","ON",7,62,0,43.780205,-79.403755,61.4897,24.95105
"FINLAND","IL",6,32,0,41.79871,-88.07561,61.4897,24.95105
"FINLAND","WA",4,3,0,47.58599,-122.291,61.4897,24.95105
"FINLAND","PA",7,1,0,40.34667,-76.31094,61.4897,24.95105
"FINLAND","NY",3,3,1,41.77887,-73.9937,61.4897,24.95105
"FINLAND","IL",1,0,1,41.79871,-88.07561,61.4897,24.95105
"FINLAND","BC",1,0,1,49.33274,-122.9533,61.4897,24.95105
"FINLAND","PA",1,1,1,40.34667,-76.31094,61.4897,24.95105
"FINLAND","BC",8,33,0,49.33274,-122.9533,61.4897,24.95105
"FINLAND","TX",4,2,1,30.412685,-97.174425,61.4897,24.95105
"FINLAND","IL",9,1,1,41.79871,-88.07561,61.4897,24.95105
"FINLAND","NY",8,10,0,41.77887,-73.9937,61.4897,24.95105
"FINLAND","PA",4,1,1,40.34667,-76.31094,61.4897,24.95105
"FINLAND","FL",7,8,0,27.881775,-81.54888,61.4897,24.95105
"FINLAND","TX",2,1,1,30.412685,-97.174425,61.4897,24.95105
"FINLAND","WA",2,1,1,47.58599,-122.291,61.4897,24.95105
"FINLAND","CA",12,5,1,35.53463,-119.6392,61.4897,24.95105
"FINLAND","ON",8,52,0,43.780205,-79.403755,61.4897,24.95105
"FINLAND","NJ",3,4,1,40.495165,-74.40379,61.4897,24.95105
"FINLAND","NY",1,1,1,41.77887,-73.9937,61.4897,24.95105
"FL","CA",9,2,0,35.53463,-119.6392,27.881775,-81.54888
"FL","TX",6,3,0,30.412685,-97.174425,27.881775,-81.54888
"FL","TX",6,0,1,30.412685,-97.174425,27.881775,-81.54888
"FL","TX",5,0,1,30.412685,-97.174425,27.881775,-81.54888
"FL","TX",5,1,0,30.412685,-97.174425,27.881775,-81.54888
"FL","CA",9,1,1,35.53463,-119.6392,27.881775,-81.54888
"FL","NY",8,0,1,41.77887,-73.9937,27.881775,-81.54888
"FL","NY",8,8,0,41.77887,-73.9937,27.881775,-81.54888
"FRANCE","TX",11,10,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","CA",11,1226,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","NY",11,813,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","IL",6,31,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","WA",11,284,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",1,213,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","TX",9,23,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","ON",2,51,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","ON",4,83,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","CA",10,90,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","CA",12,57,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","IL",8,273,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NY",3,63,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","ON",10,38,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","IL",5,431,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","BC",3,552,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","CA",11,72,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","NJ",7,713,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","CA",5,191,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",5,1105,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","NJ",4,410,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","TX",7,553,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","ON",7,1776,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","NY",12,32,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","FL",6,997,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","NJ",1,13,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","NJ",5,43,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","PA",7,14,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","IL",11,27,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","FL",11,23,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","NJ",4,33,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","ON",6,1400,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","BC",5,671,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","BC",8,24,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","BC",11,228,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","TX",3,37,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","FL",10,39,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","PA",3,21,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","NY",2,50,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NJ",7,48,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","WA",11,12,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","WA",9,276,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","ON",1,45,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","PA",6,17,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","WA",7,30,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","CA",4,2470,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","IL",5,29,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","IL",2,423,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NJ",2,16,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","ON",12,24,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","NY",2,906,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","PA",8,13,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","NY",4,85,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","ON",7,79,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","BC",3,43,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","IL",9,275,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NJ",11,239,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","BC",10,22,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","FL",4,48,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","IL",11,286,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","PA",11,17,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","WA",4,28,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","CA",6,186,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","BC",7,628,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","WA",10,192,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","NY",10,43,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","CA",12,732,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","PA",9,14,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","BC",7,35,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","FL",12,19,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","BC",6,36,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","PA",4,27,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","TX",7,40,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","ON",3,1948,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","FL",5,65,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","BC",2,705,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","NY",6,1690,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","ON",11,566,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","PA",11,271,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","CA",2,116,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","NY",1,875,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NY",11,47,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","WA",12,11,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","NY",9,1336,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NJ",2,406,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","IL",10,15,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","CA",8,3020,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","TX",4,52,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",5,31,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","NY",10,1029,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","PA",12,252,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","CA",2,1979,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",9,633,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","TX",12,255,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","CA",1,1783,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","PA",7,359,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","CA",1,105,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","WA",2,28,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","PA",9,203,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","PA",12,10,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","NJ",10,17,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","BC",12,22,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","NY",5,90,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","FL",1,43,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","FL",7,935,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","NJ",3,53,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","WA",12,167,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","WA",2,354,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","NY",12,447,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","CA",9,110,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","NJ",1,189,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","FL",2,44,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","WA",6,385,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","NJ",12,12,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","WA",3,594,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",10,304,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","IL",6,369,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NJ",3,921,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","TX",8,50,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","TX",6,46,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",8,27,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",12,213,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","WA",9,16,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","PA",2,13,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","PA",8,474,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","ON",6,70,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","NJ",5,786,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","NY",7,99,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","BC",8,443,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","ON",3,98,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","FL",6,55,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","TX",12,12,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","FL",3,63,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","PA",3,380,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","TX",1,419,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","PA",2,182,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","CA",5,3143,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",11,358,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","ON",11,16,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","NY",3,1205,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","IL",3,30,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","TX",6,970,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",1,260,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","ON",10,715,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","FL",8,698,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","IL",10,268,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","WA",6,34,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","NY",8,74,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NY",9,62,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","FL",9,51,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","ON",1,765,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","NY",6,107,1,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NJ",9,21,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","ON",9,1215,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","TX",3,607,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","NJ",10,222,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","ON",4,1449,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","ON",8,79,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","PA",10,13,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","NJ",8,622,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","CA",10,1693,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",8,35,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","FL",1,659,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","TX",2,27,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","NJ",6,37,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","CA",4,173,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","IL",12,147,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","PA",6,404,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","PA",5,17,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","IL",12,12,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","TX",10,615,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","FL",2,622,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","IL",1,218,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","IL",4,26,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","FL",4,866,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","PA",1,294,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","ON",9,75,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","IL",2,22,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","TX",9,487,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",3,33,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","PA",4,297,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","BC",6,787,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","NJ",6,649,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","TX",11,515,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","PA",10,274,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","CA",8,167,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","CA",7,149,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","TX",8,612,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","ON",12,339,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","WA",5,452,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","TX",2,387,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","NJ",12,335,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","BC",4,37,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","WA",8,401,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","IL",9,25,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NY",7,1532,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","IL",4,342,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","ON",5,96,1,43.780205,-79.403755,46.589245,2.530495
"FRANCE","TX",10,20,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","ON",5,1018,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","TX",5,58,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",7,489,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","IL",1,19,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","TX",5,870,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","WA",4,360,0,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",9,268,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","NJ",11,7,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","TX",1,38,1,30.412685,-97.174425,46.589245,2.530495
"FRANCE","FL",12,362,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","CA",3,172,1,35.53463,-119.6392,46.589245,2.530495
"FRANCE","ON",8,1473,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","WA",10,17,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",9,18,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","BC",1,17,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","NY",8,1344,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","NJ",9,391,0,40.495165,-74.40379,46.589245,2.530495
"FRANCE","ON",2,867,0,43.780205,-79.403755,46.589245,2.530495
"FRANCE","TX",4,654,0,30.412685,-97.174425,46.589245,2.530495
"FRANCE","PA",5,185,0,40.34667,-76.31094,46.589245,2.530495
"FRANCE","NY",5,1524,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","BC",4,825,0,49.33274,-122.9533,46.589245,2.530495
"FRANCE","IL",7,486,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","PA",1,13,1,40.34667,-76.31094,46.589245,2.530495
"FRANCE","BC",11,14,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","FL",7,49,1,27.881775,-81.54888,46.589245,2.530495
"FRANCE","NJ",8,32,1,40.495165,-74.40379,46.589245,2.530495
"FRANCE","CA",6,3229,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","IL",7,33,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NY",4,1339,0,41.77887,-73.9937,46.589245,2.530495
"FRANCE","BC",2,23,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","WA",1,20,1,47.58599,-122.291,46.589245,2.530495
"FRANCE","BC",5,26,1,49.33274,-122.9533,46.589245,2.530495
"FRANCE","CA",9,1757,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",10,601,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","CA",3,2374,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","CA",7,2611,0,35.53463,-119.6392,46.589245,2.530495
"FRANCE","FL",3,984,0,27.881775,-81.54888,46.589245,2.530495
"FRANCE","IL",8,26,1,41.79871,-88.07561,46.589245,2.530495
"FRANCE","IL",3,568,0,41.79871,-88.07561,46.589245,2.530495
"FRANCE","NY",1,34,1,41.77887,-73.9937,46.589245,2.530495
"FRENCH GUIANA","FL",6,2,0,27.881775,-81.54888,4.431984,-52.716955
"FRENCH GUIANA","FL",9,1,1,27.881775,-81.54888,4.431984,-52.716955
"FRENCH GUIANA","FL",6,1,1,27.881775,-81.54888,4.431984,-52.716955
"FRENCH GUIANA","FL",9,3,0,27.881775,-81.54888,4.431984,-52.716955
"FRENCH POLYNESIA","WA",2,86,0,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","BC",11,4,1,49.33274,-122.9533,-16.537455,-151.01925
"FRENCH POLYNESIA","CA",12,177,0,35.53463,-119.6392,-16.537455,-151.01925
"FRENCH POLYNESIA","NJ",2,24,0,40.495165,-74.40379,-16.537455,-151.01925
"FRENCH POLYNESIA","BC",7,4,1,49.33274,-122.9533,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",1,94,0,41.77887,-73.9937,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",4,16,0,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",9,0,1,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",1,65,0,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",1,1,1,41.77887,-73.9937,-16.537455,-151.01925
"FRENCH POLYNESIA","NJ",6,1,1,40.495165,-74.40379,-16.537455,-151.01925
"FRENCH POLYNESIA","CA",2,297,0,35.53463,-119.6392,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",8,2,1,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","CA",10,7,1,35.53463,-119.6392,-16.537455,-151.01925
"FRENCH POLYNESIA","WA",8,1,1,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",11,0,1,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","FL",3,2,1,27.881775,-81.54888,-16.537455,-151.01925
"FRENCH POLYNESIA","CA",4,190,0,35.53463,-119.6392,-16.537455,-151.01925
"FRENCH POLYNESIA","FL",9,0,1,27.881775,-81.54888,-16.537455,-151.01925
"FRENCH POLYNESIA","WA",1,39,0,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",7,0,1,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","TX",8,3,1,30.412685,-97.174425,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",1,8,0,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","BC",9,0,1,49.33274,-122.9533,-16.537455,-151.01925
"FRENCH POLYNESIA","FL",11,21,0,27.881775,-81.54888,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",3,1,1,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",12,30,0,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","WA",6,31,0,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","FL",10,40,0,27.881775,-81.54888,-16.537455,-151.01925
"FRENCH POLYNESIA","WA",7,36,0,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","TX",2,33,0,30.412685,-97.174425,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",10,0,1,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",8,4,1,41.77887,-73.9937,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",8,37,0,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",4,0,1,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","TX",10,0,1,30.412685,-97.174425,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",1,2,1,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",11,45,0,41.77887,-73.9937,-16.537455,-151.01925
"FRENCH POLYNESIA","TX",9,0,1,30.412685,-97.174425,-16.537455,-151.01925
"FRENCH POLYNESIA","WA",3,2,1,47.58599,-122.291,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",6,13,0,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",4,25,0,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",3,18,0,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",5,0,1,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",10,0,1,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","TX",12,46,0,30.412685,-97.174425,-16.537455,-151.01925
"FRENCH POLYNESIA","PA",3,31,0,40.34667,-76.31094,-16.537455,-151.01925
"FRENCH POLYNESIA","NJ",7,1,1,40.495165,-74.40379,-16.537455,-151.01925
"FRENCH POLYNESIA","NJ",9,26,0,40.495165,-74.40379,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",7,1,1,41.77887,-73.9937,-16.537455,-151.01925
"FRENCH POLYNESIA","IL",4,0,1,41.79871,-88.07561,-16.537455,-151.01925
"FRENCH POLYNESIA","ON",9,57,0,43.780205,-79.403755,-16.537455,-151.01925
"FRENCH POLYNESIA","NY",10,1,1,41.77887,-73.9937,-16.537455,-151.01925
